OBJECTID,rAERU19_08,rAERU19_13,rAERU19_18,AERU19_08,AERU19_13,AERU19_18,aAERU19_08,aAERU19_13,aAERU19_18,ePU19_10,ePU19_13,ePU19_18,TRACTNAME,PlanningRegion,ARCModelingArea,GEOID,GlobalID,created_user,created_date,last_edited_user,last_edited_date,SHAPE_Length,SHAPE_Area
84,7.22070845,10.02243829,10.46511628,53,67,54,10.6,13.4,10.8,1468,1337,1032,"Census Tract 1401.02, Fayette County",Atlanta Regional Commission,Yes,13113140102,{66EAB2DE-EDE6-496F-BB28-D8EF75707DE1},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.340576591132557,0.00303503844330812
85,7.94701987,10.31048623,13.19444444,84,88,95,16.8,17.6,19,2114,1707,1440,"Census Tract 1401.01, Fayette County",Atlanta Regional Commission,Yes,13113140101,{CE79B777-1E74-4247-AC2B-5F4B26EC2CD8},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.322357272929957,0.00413537304722684
86,3.12174818,3.41588386,4.59290188,15,20,22,3,4,4.4,961,1171,958,"Census Tract 1405.02, Fayette County",Atlanta Regional Commission,Yes,13113140502,{A0FB3CB0-A9FB-4AAF-B497-CB945CB93C93},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.428532706997411,0.00699805454140742
87,3.80273321,3.34855403,3.66684128,32,22,35,6.4,4.4,7,1683,1314,1909,"Census Tract 1405.01, Fayette County",Atlanta Regional Commission,Yes,13113140501,{355A346F-CADF-489C-90FB-E3BBF9DE891C},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.487445321006229,0.00710007630060129
88,11.64294955,9.29557008,15.625,90,64,85,18,12.8,17,1546,1377,1088,"Census Tract 9601, Jefferson County",Central Savannah River Area,No,13163960100,{A739E347-995B-4938-950D-775A4A732F7E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.80151737588786,0.0314349647629567
89,12.29895932,9.62072155,17.3126615,65,52,67,13,10.4,13.4,1057,1081,774,"Census Tract 9604, Jefferson County",Central Savannah River Area,No,13163960400,{004E9C87-67D2-4F77-B2B9-2B121833C657},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.86148441803542,0.0257974715764974
90,10.08403361,6.4171123,5.74712644,30,18,20,6,3.6,4,595,561,696,"Census Tract 9602, Jefferson County",Central Savannah River Area,No,13163960200,{3842D0DE-535D-4607-BED0-88653738F156},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.768118916558852,0.0202343928301815
91,17.69406393,15.90909091,16.88481675,155,140,129,31,28,25.8,1752,1760,1528,"Census Tract 9603, Jefferson County",Central Savannah River Area,No,13163960300,{A4B48648-049B-4BD3-8FBC-3C518F4BC538},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.75473473986222,0.0549746384157521
92,3.53200883,11.89591078,3.73443983,8,16,9,1.6,3.2,1.8,453,269,482,"Census Tract 9703.02, Rabun County",Georgia Mountains,No,13241970302,{3A1415A3-69A5-4463-9F14-7EF2AFECA115},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.517024462925179,0.00930461488343189
93,6.34201585,6.03773585,6.47619048,28,32,17,5.6,6.4,3.4,883,1060,525,"Census Tract 9702.01, Rabun County",Georgia Mountains,No,13241970201,{93076257-CB50-4A6A-B929-1282DCDC7C97},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.758044792195974,0.0177050299401944
94,8.53658537,7.03363914,6.49350649,28,23,15,5.6,4.6,3,656,654,462,"Census Tract 9702.02, Rabun County",Georgia Mountains,No,13241970202,{66FE429B-3A02-421A-8343-2C5334177CB3},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.32721789865071,0.0228850801601529
95,9.14158305,8.3984375,5.7195572,41,43,31,8.2,8.6,6.2,897,1024,1084,"Census Tract 9701, Rabun County",Georgia Mountains,No,13241970100,{9E424A51-90AA-471D-B29C-513BF1EBDA5D},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.754049045506472,0.0206952750413302
96,5.79710145,6.0851927,1.96078431,26,15,5,5.2,3,1,897,493,510,"Census Tract 9703.01, Rabun County",Georgia Mountains,No,13241970301,{AADCEE7D-4AB2-4F50-9540-DB62A97FE461},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.990703714960014,0.0256566100707048
97,10.52631579,7.9338843,6.19621342,28,24,18,5.6,4.8,3.6,532,605,581,"Census Tract 2003, Seminole County",Southwest Georgia,No,13253200300,{8A262044-F8BB-4BB0-A959-1E43599BE37C},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.08357247516279,0.0318097919994865
98,8.52272727,8.45588235,14.11245865,45,46,64,9,9.2,12.8,1056,1088,907,"Census Tract 2002, Seminole County",Southwest Georgia,No,13253200200,{203B9857-E5EE-4DB8-80E4-FA2B41381CA9},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.337204225031545,0.00553724730727934
99,5.92020592,5.31914894,2.17729393,23,15,7,4.6,3,1.4,777,564,643,"Census Tract 2001, Seminole County",Southwest Georgia,No,13253200100,{870CDE52-F469-4B62-92F9-CB1908F3E181},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.00888402285733,0.0253681652306719
100,11.64596273,10.64584812,9.67423495,75,75,98,15,15,19.6,1288,1409,2026,"Census Tract 107, Polk County",Northwest Georgia,No,13233010700,{1364D9CF-67F6-4EBE-BD85-25445BDE962F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.482144019277175,0.00688246922300732
101,8.55920114,9.49681077,8.62489829,60,67,53,12,13.4,10.6,1402,1411,1229,"Census Tract 106, Polk County",Northwest Georgia,No,13233010600,{153D86BD-8787-441D-9885-06588EBF5D19},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.565428054850205,0.00955985182804506
102,13.80225614,16.74876847,11.19909502,104,102,99,20.8,20.4,19.8,1507,1218,1768,"Census Tract 105, Polk County",Northwest Georgia,No,13233010500,{7842AC06-7546-4030-A8C1-BD141589AFE5},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.3859610782234,0.00622993861375752
103,10.73825503,10.33827442,12.33521657,112,136,131,22.4,27.2,26.2,2086,2631,2124,"Census Tract 104, Polk County",Northwest Georgia,No,13233010400,{DD6D664F-475A-4428-AB90-7E527F78AD6B},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.580516961274798,0.0108313895955605
104,6.09065156,8.05538074,6.99300699,43,64,60,8.6,12.8,12,1412,1589,1716,"Census Tract 103, Polk County",Northwest Georgia,No,13233010300,{2AEE77F4-BB89-416F-A270-D582F506BA23},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.656132939700915,0.0206253647410651
105,7.51633987,9.02654867,8.68217054,69,102,56,13.8,20.4,11.2,1836,2260,1290,"Census Tract 102, Polk County",Northwest Georgia,No,13233010200,{542C6E02-CE76-4B09-A4FE-47951423AF05},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.468805916831722,0.00950306576926896
106,5.94827586,9.70311369,7.54716981,69,67,64,13.8,13.4,12.8,2320,1381,1696,"Census Tract 101, Polk County",Northwest Georgia,No,13233010100,{A0931E50-DCD7-43B1-BF08-1ED3131E45C2},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.743749464454488,0.0152608316184702
107,7.17607973,12.48959201,5.74300072,54,75,40,10.8,15,8,1505,1201,1393,"Census Tract 102, Camden County",Coastal Regional Commission,No,13039010200,{EC164690-946D-4D04-9660-EF275F363210},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.36972427107111,0.0374476985948382
108,,,,,,,,,,0,0,0,"Census Tract 9900, Camden County",Coastal Regional Commission,No,13039990000,{9B6BD75A-159D-414E-8BC2-1A8A3EC689CA},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.83842161195996,0.0195349623969729
109,4.9833887,9.2,5.36779324,30,46,27,6,9.2,5.4,1204,1000,1006,"Census Tract 104.03, Camden County",Coastal Regional Commission,No,13039010403,{A4363F20-EE91-4AE9-885A-BECDBB3D68C0},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.397738880563894,0.0033909048095969
110,8.63605209,13.38854382,3.75521558,63,97,27,12.6,19.4,5.4,1459,1449,1438,"Census Tract 104.02, Camden County",Coastal Regional Commission,No,13039010402,{5283EAC7-BF56-471E-89DC-987A1215840A},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.430299930720266,0.00395722502164702
111,9.02527076,8.50030358,6.30241423,150,140,124,30,28,24.8,3324,3294,3935,"Census Tract 104.01, Camden County",Coastal Regional Commission,No,13039010401,{07649D68-FEC9-49BB-A770-3A4A5923066F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.281952625316446,0.00282577605776979
112,9.13284133,12.50605914,15.57210562,99,129,115,19.8,25.8,23,2168,2063,1477,"Census Tract 106.01, Camden County",Coastal Regional Commission,No,13039010601,{E43874BA-21ED-42DA-BA1D-C6D6C8B5C912},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.379753558110988,0.00236031975745211
113,13.66459627,28.94736842,9.56175299,11,33,12,2.2,6.6,2.4,161,228,251,"Census Tract 106.02, Camden County",Coastal Regional Commission,No,13039010602,{F8CEBB93-B316-4228-9E9C-D38EA5DF65E8},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.919461364379426,0.0163158563090473
114,12.6911315,13.93568147,7.20980534,83,91,50,16.6,18.2,10,1308,1306,1387,"Census Tract 103.02, Camden County",Coastal Regional Commission,No,13039010302,{C4B82A89-7F2F-4ECC-A6F8-0527E5F10D2D},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.847840667483935,0.0223536854317755
115,2.80172414,7.1942446,9.82905983,13,20,23,2.6,4,4.6,928,556,468,"Census Tract 101, Camden County",Coastal Regional Commission,No,13039010100,{AAC02F70-D7EA-4A3F-A683-84BF392E1FA3},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.81838194905797,0.0685936615095043
116,7.04960836,3.3293698,2.0295203,27,14,11,5.4,2.8,2.2,766,841,1084,"Census Tract 105, Camden County",Coastal Regional Commission,No,13039010500,{9752CD2B-F504-464C-A4AA-FB8A764805A0},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.365467735222797,0.00724987197544257
117,12.21107719,10.65427243,8.18438382,140,149,87,28,29.8,17.4,2293,2797,2126,"Census Tract 103.01, Camden County",Coastal Regional Commission,No,13039010301,{E28C3E8E-D40D-4691-81B3-61FFE6472528},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.578548966226276,0.0070648649556129
118,,,,,,,,,,0,0,0,"Census Tract 9900, Glynn County",Coastal Regional Commission,No,13127990000,{EF282DF5-808F-4519-BA38-50ABE2B3CCB2},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.06913539975187,0.0241597979402847
119,9.69101124,10.20920502,15.31531532,69,61,51,13.8,12.2,10.2,1424,1195,666,"Census Tract 5.03, Glynn County",Coastal Regional Commission,No,13127000503,{12D48745-962E-482A-B5F9-D8F58692EBA8},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.147753582513893,0.000683196103612914
120,4.40146716,5.39950914,6.41486811,66,99,107,13.2,19.8,21.4,2999,3667,3336,"Census Tract 4.04, Glynn County",Coastal Regional Commission,No,13127000404,{127E9F8C-5122-4A61-815B-3C5B486E2E74},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.714642152343614,0.0144395469126116
121,7.78395552,5.33807829,10.32258065,49,30,56,9.8,6,11.2,1259,1124,1085,"Census Tract 5.04, Glynn County",Coastal Regional Commission,No,13127000504,{EF8277B6-4D2F-46CF-8BAF-89C4BDF83882},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0808115507065884,0.000259529969462198
122,,,,,,,,,,105,97,114,"Census Tract 1.01, Glynn County",Coastal Regional Commission,No,13127000101,{5B6FF745-D6D1-4505-875F-B642E3A50795},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.183978935539004,0.00110178090834607
123,,,,,,,,,,474,348,426,"Census Tract 1.02, Glynn County",Coastal Regional Commission,No,13127000102,{94F4F160-BC99-4E0C-B439-7D5F2056A5FF},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.144569649296017,0.00104378589084116
124,2.78969957,2.35294118,3.26086957,13,9,12,2.6,1.8,2.4,932,765,736,"Census Tract 4.03, Glynn County",Coastal Regional Commission,No,13127000403,{2B2CB2E3-494F-4323-BE2D-ACCA4F422AE0},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.625825938067085,0.00828686606312076
125,5.36559705,4.60310005,5.86690017,51,49,67,10.2,9.8,13.4,1901,2129,2284,"Census Tract 4.01, Glynn County",Coastal Regional Commission,No,13127000401,{EBAEC7F7-3B96-45C0-9A51-072037ABCF5F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.744429890564621,0.0107744935344499
126,4.26742532,4.44773907,5.84269663,45,60,65,9,12,13,2109,2698,2225,"Census Tract 10, Glynn County",Coastal Regional Commission,No,13127001000,{4FCD5842-4383-49D1-B789-1F011881B7F6},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.54663504433259,0.0562232506682801
127,1.2793177,1.26448894,2.36686391,6,6,12,1.2,1.2,2.4,938,949,1014,"Census Tract 2, Glynn County",Coastal Regional Commission,No,13127000200,{DA49EA58-8F5D-4F02-BB6C-52A0AD47473D},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.204339759757345,0.00128896214324253
128,1.96956132,1.8735363,0.97402597,11,12,6,2.2,2.4,1.2,1117,1281,1232,"Census Tract 3, Glynn County",Coastal Regional Commission,No,13127000300,{FE20D838-AFF8-48CA-AF1F-482F5663E771},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.694857174729512,0.0157637729720386
129,7.37327189,6.25,7.11297071,32,28,34,6.4,5.6,6.8,868,896,956,"Census Tract 102, Morgan County",Northeast Georgia,No,13211010200,{DF49B41A-C12A-4D3D-9434-A75761420898},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.641787617687525,0.0181908819395386
130,9.43589744,8.41025641,17.20537046,92,82,173,18.4,16.4,34.6,1950,1950,2011,"Census Tract 103, Morgan County",Northeast Georgia,No,13211010300,{3AFE6589-D9A9-4CB2-AC9D-09DB6770249E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.858424955389003,0.0192240429151426
131,7.71349862,6.63265306,11.11111111,14,13,19,2.8,2.6,3.8,363,392,342,"Census Tract 105, Morgan County",Northeast Georgia,No,13211010500,{F17EAB34-59E9-4A87-B7D4-2A945E2DAFEF},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.695207410626768,0.0179924709895882
132,7.74410774,3.7037037,8.25082508,23,13,25,4.6,2.6,5,594,702,606,"Census Tract 104, Morgan County",Northeast Georgia,No,13211010400,{A5EDDFD8-F128-4882-90A7-37B3360F704F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.566267725239683,0.0162824782520243
133,7.85804816,11.20584653,14.52702703,31,46,43,6.2,9.2,8.6,789,821,592,"Census Tract 101, Morgan County",Northeast Georgia,No,13211010100,{02E5ECC9-F95E-4EBC-9D66-1F39BA59F4DF},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.807267256055775,0.0175184768098428
134,10.47526673,13.73134328,17.48251748,54,69,75,10.8,13.8,15,1031,1005,858,"Census Tract 5.01, Glynn County",Coastal Regional Commission,No,13127000501,{EB1DFA54-2099-4B51-BC92-BA59B50E06D5},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.158521401236743,0.000891617860211662
135,7.66073871,10.24561404,19.07013396,56,73,121,11.2,14.6,24.2,1462,1425,1269,"Census Tract 9, Glynn County",Coastal Regional Commission,No,13127000900,{758A93BE-696E-444E-AC2E-57B5EB3E5D4C},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.257599303749047,0.00342188081773589
136,13.51351351,12.59706644,18.62971517,75,73,121,15,14.6,24.2,1110,1159,1299,"Census Tract 8, Glynn County",Coastal Regional Commission,No,13127000800,{D3602134-8AAE-408D-ACC2-50F11E6336E1},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.194044614323471,0.00147756618690085
137,11.99351702,14.70121629,11.09869646,148,139,149,29.6,27.8,29.8,2468,1891,2685,"Census Tract 7, Glynn County",Coastal Regional Commission,No,13127000700,{7D3ED98A-946A-49C0-999C-2C56B2F2A71E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.223640139099546,0.00177034949164788
138,7.40740741,10.63174114,11.26951799,53,69,83,10.6,13.8,16.6,1431,1298,1473,"Census Tract 6, Glynn County",Coastal Regional Commission,No,13127000600,{56F1A525-3AF1-4F3D-9A1B-5F82DD92BFB3},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.252177847189828,0.00188324243860414
139,4.68140442,8.26666667,12.74509804,18,31,26,3.6,6.2,5.2,769,750,408,"Census Tract 9601, Talbot County",River Valley,No,13263960100,{5DB2F3A3-F586-4BC6-8CCA-CAE5DFB3264E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.00169085357026,0.0302142362655449
140,8.2777036,8.4057971,10.25641026,31,29,28,6.2,5.8,5.6,749,690,546,"Census Tract 9602, Talbot County",River Valley,No,13263960200,{EF98F9C6-3B23-4ADC-9A90-22388FA0C6B0},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.35744762471141,0.0408241322684016
141,8.66425993,33.53293413,10.22727273,12,28,18,2.4,5.6,3.6,277,167,352,"Census Tract 9603, Talbot County",River Valley,No,13263960300,{4AE42AD3-3069-4979-8D15-05B4AB4B1176},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.13181941804839,0.0272829580476369
142,2.29508197,3.22580645,4.15879017,7,10,11,1.4,2,2.2,610,620,529,"Census Tract 9602, Schley County",River Valley,No,13249960200,{2B14931B-F81D-42CF-8236-B98D47F23823},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.72817930363438,0.0179323494030213
143,4.28724544,7.52941176,2.61593341,20,32,11,4,6.4,2.2,933,850,841,"Census Tract 9601, Schley County",River Valley,No,13249960100,{1015FAC9-84D0-4C8E-A1DA-90585C41B051},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.848258222304472,0.0236675359804459
144,4.70588235,7.03363914,2.03045685,14,23,6,2.8,4.6,1.2,595,654,591,"Census Tract 1.01, Union County",Georgia Mountains,No,13291000101,{1A1428D8-C7D6-4544-B2BD-8CF443F75482},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.459458941530658,0.00809221892364209
145,11.08910891,8.76944837,5.97014925,28,31,18,5.6,6.2,3.6,505,707,603,"Census Tract 2.04, Union County",Georgia Mountains,No,13291000204,{46E2990C-3A6D-4F5B-BD39-6DEE39C13A08},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.480714803323497,0.00676467542284836
146,5.66448802,6.95970696,5.44217687,13,19,8,2.6,3.8,1.6,459,546,294,"Census Tract 2.01, Union County",Georgia Mountains,No,13291000201,{A0CA2C1B-FC0C-4FDF-ACD4-3ED2AAF9D59F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.984868300895223,0.0278894571756191
147,9.87951807,7.22291407,2.36686391,41,29,12,8.2,5.8,2.4,830,803,1014,"Census Tract 1.02, Union County",Georgia Mountains,No,13291000102,{9CCFEB7B-DB11-4683-ACD1-E0761A821F76},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.587014713639107,0.0130777974294695
148,7.45814307,9.30232558,4.8820179,49,44,30,9.8,8.8,6,1314,946,1229,"Census Tract 2.05, Union County",Georgia Mountains,No,13291000205,{FBE217C9-9A5F-4F56-AB95-6F16658D7EBA},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.63833018103873,0.0125949290670845
149,3.26678766,5.24017467,2.50626566,9,12,5,1.8,2.4,1,551,458,399,"Census Tract 2.03, Union County",Georgia Mountains,No,13291000203,{251A0A85-4634-45E2-98EA-C1B618BF7DE2},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.652445685712972,0.0155526900293231
150,6.23700624,5.66037736,5.80474934,15,12,11,3,2.4,2.2,481,424,379,"Census Tract 9603, Wilcox County",Heart of Georgia Altamaha,No,13315960300,{BE64248A-3172-457A-829E-F14F366017FB},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.670610804090708,0.0216743128165654
151,5.360134,10.29411765,16.14583333,16,28,31,3.2,5.6,6.2,597,544,384,"Census Tract 9604, Wilcox County",Heart of Georgia Altamaha,No,13315960400,{7923CE25-A3A7-4B25-9368-4834D6079C30},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.715673088892186,0.0175005468801656
152,3.53200883,,2.54237288,8,,6,1.6,,1.2,453,488,472,"Census Tract 9602, Wilcox County",Heart of Georgia Altamaha,No,13315960200,{C0456C95-2CD5-4D5D-B3F3-DD746267BA90},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.17040267748561,0.0259178601341328
153,14.65076661,8.70967742,6.07661823,43,27,23,8.6,5.4,4.6,587,620,757,"Census Tract 9601, Wilcox County",Heart of Georgia Altamaha,No,13315960100,{0C1F0D28-9810-4E7E-B75E-086CFBEBCAEC},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.24426696013141,0.0293341887815366
154,5.71637963,8.20929184,11.54734411,78,91,100,15.6,18.2,20,2729,2217,1732,"Census Tract 301.04, Jones County",Middle Georgia,No,13169030104,{3312D8AF-259D-4804-BCAC-4440CB53ABCF},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.317756430263466,0.00462967681850265
155,3.40030912,3.4214619,3.14285714,11,11,11,2.2,2.2,2.2,647,643,700,"Census Tract 301.03, Jones County",Middle Georgia,No,13169030103,{74D6B1C3-D563-401A-979B-04E9795FC56C},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.369980886749371,0.00455670984410715
156,6.85871056,8.05369128,3.13862249,25,24,18,5,4.8,3.6,729,596,1147,"Census Tract 302, Jones County",Middle Georgia,No,13169030200,{A1147438-4AB7-41BA-AEE0-AA473548A9BA},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.12757481708227,0.0492363241851612
157,4.308094,2.18905473,4.34782609,33,22,38,6.6,4.4,7.6,1532,2010,1748,"Census Tract 303.01, Jones County",Middle Georgia,No,13169030301,{F98DBAD6-B7D3-4112-B8E9-E608CD3B1F7B},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.450887961420844,0.00641437474027739
158,2.91869354,3.0162413,3.56687898,21,26,28,4.2,5.2,5.6,1439,1724,1570,"Census Tract 303.02, Jones County",Middle Georgia,No,13169030302,{15486007-26DE-46F3-B6E8-60BAF58CD258},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.715848406700726,0.0256341121662069
159,,2.73972603,6.52528548,,12,20,,2.4,4,1049,876,613,"Census Tract 301.01, Jones County",Middle Georgia,No,13169030101,{5EE27A98-EB2D-4568-B5AF-D3CF7A77FFBD},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.468963725295498,0.00836854666715615
160,22.27488152,35.62945368,10.08403361,47,75,30,9.4,15,6,422,421,595,"Census Tract 9503, Ware County",Southern Georgia,No,13299950300,{8181B461-2888-4E8A-980E-7301EEDDD3E8},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.131125454105082,0.000634233824202974
